Id,SalePrice
2736,145423.04117649296
2737,119492.09483769842
2738,135337.6418864438
2739,161146.16581844108
2740,133494.3233104958
2741,151187.1804734346
2742,154221.1677182854
2743,149116.4547332268
2744,158016.11557988368
2745,140110.40954975807
2746,144283.20817598212
2747,147085.60438341115
2748,125054.27977475151
2749,128570.45059836275
2750,136572.85879746242
2751,135969.96021294
2752,210276.6919636814
2753,141846.47434345415
2754,223869.71031733815
2755,130097.82350168236
2756,100731.20565487327
2757,76083.68362501689
2758,92219.17982321241
2759,153534.56759517177
2760,123679.02984433438
2761,142886.70428049605
2762,144851.6219599163
2763,181926.51944287654
2764,131290.07418321693
2765,277275.11423708
2766,132695.32855201574
2767,90992.59177065823
2768,138242.9964882105
2769,138157.49933408567
2770,138487.16913070966
2771,114102.27562844315
2772,110531.60384513087
2773,172432.0790672213
2774,136846.97884101787
2775,123717.61109301861
2776,130287.74945068415
2777,134869.7626343108
2778,103288.26069911335
2779,128094.58256856221
2780,93362.50481974914
2781,94020.17884696713
2782,93363.88218852907
2783,94082.19463914273
2784,123820.18042864327
2785,137703.93415184034
2786,70485.66200514649
2787,122000.74272113183
2788,74697.73895439517
2789,165138.48369820777
2790,94344.33630802152
2791,113239.25110498494
2792,52820.36436368042
2793,170641.64191881067
2794,103514.20919206798
2795,127291.63475031385
2796,102529.71308762496
2797,194043.86428587383
2798,97405.60397642586
2799,117098.65355188296
2800,63997.33784554145
2801,105497.73272891158
2802,128713.3428341978
2803,170133.3644203882
2804,128199.42390052258
2805,96148.886420233
2806,86479.01441663186
2807,158142.28068213988
2808,152678.655618742
2809,135103.6305965093
2810,131777.0097865169
2811,156167.96430061592
2812,152376.28451028906
2813,170203.5700737198
2814,154015.2165660215
2815,96291.92525178134
2816,237605.12939310502
2817,161630.66054915232
2818,136413.25651171082
2819,169694.9193227137
2820,136361.62638560202
2821,113663.02427231515
2822,192665.96536251577
2823,344762.5165598891
2824,181590.17154051794
2825,141789.88821036284
2826,136558.12306804233
2827,129071.33932910854
2828,225959.82520184756
2829,204956.3433508389
2830,228734.84402428445
2831,180587.3108784032
2832,258109.09449435183
2833,295238.08464550576
2834,211851.77935993834
2835,221177.79673717535
2836,192620.36663683763
2837,157250.87313332016
2838,157582.9499773727
2839,184258.4670395538
2840,186996.87572787877
2841,203927.515043923
2842,236972.9634468427
2843,153493.56404870417
2844,153500.661086651
2845,119646.2152620279
2846,211041.29238470667
2847,200692.4511532228
2848,209176.10667343368
2849,198226.62799251155
2850,282520.906137218
2851,228314.33932575738
2852,226495.97686031729
2853,239546.5952303136
2854,140381.41290805908
2855,196399.63922619174
2856,201123.33349971185
2857,184361.436274011
2858,198357.4242048774
2859,119874.45348423495
2860,122323.56109717915
2861,127540.30832167702
2862,198944.15822945803
2863,123304.58886118353
2864,239972.81897339906
2865,142290.760357794
2866,140462.26281541435
2867,99143.22800636539
2868,102915.23352147156
2869,110625.98894858455
2870,128005.9568886674
2871,84205.2524901993
2872,48281.33397948067
2873,93219.20214346374
2874,136413.77056486523
2875,101533.25197546525
2876,157845.28658829027
2877,128736.3467951252
2878,161449.09990673175
2879,139179.8984647473
2880,100859.4007070202
2881,157961.23326526684
2882,185215.7528548922
2883,194262.49420863652
2884,208399.6351082311
2885,184709.01097919798
2886,247639.94994035613
2887,88950.86988102083
2888,132051.9130899901
2889,46312.97856039298
2890,79820.06924119336
2891,133913.64968407972
2892,30047.405498943903
2893,71873.34099575039
2894,55744.3524881964
2895,329018.7389262944
2896,292410.5409118286
2897,199649.5481195746
2898,144549.25156529332
2899,213460.92568179313
2900,153876.71223811916
2901,212201.2616961251
2902,186723.26797830418
2903,340157.0352845099
2904,345327.2286182028
2905,93461.89364186561
2906,202889.15316276273
2907,116800.31334129395
2908,138304.4917727659
2909,141710.25680818962
2910,78644.81419270037
2911,84214.93811557328
2912,154130.79025925318
2913,81563.24839204887
2914,79232.82033653161
2915,85103.3448182411
2916,83128.06646762085
2917,172976.85230092055
2918,125439.70913378113
2919,222522.67694378976
